file,raw_tag,catalog_key,status,canonical,jpm_prefix
wiki/exams/2016/q28-rcp-trip-mode-2-tech-spec-action.md,G2.2.22 (RO 4 / SRO 4.7),G2.2.22,RESOLVED,G2.2.22 (RO 4 / SRO 4.7),
wiki/exams/2016/q29-cvcs-makeup-mode-start-pb-not-depressed.md,004 K4.04 (RO 3.5 / SRO 3.5),004 K4.04,RESOLVED,004 K4.04 (RO 3.5 / SRO 3.5),
wiki/exams/2016/q30-vct-pressure-rise-charging-flow-effect.md,004 K5.26 (RO 3.5 / SRO 3.5),004 K5.26,RESOLVED,004 K5.26 (RO 3.5 / SRO 3.5),
wiki/exams/2016/q31-rhr-sdc-temp-rise-bypass-throttled-open.md,005 A1.02 (RO 3.8 / SRO 3.8),005 A1.02,RESOLVED,005 A1.02 (RO 3.8 / SRO 3.8),
wiki/exams/2016/q32-eccs-injection-flow-11-si-pump-1600-psig.md,006 A1.17 (RO 4 / SRO 4),006 A1.17,RESOLVED,006 A1.17 (RO 4 / SRO 4),
wiki/exams/2016/q33-loca-3-21sj44-fails-cold-leg-recirc-alignment.md,006 K3.01 (RO 4.1 / SRO 4.1),006 K3.01,RESOLVED,006 K3.01 (RO 4.1 / SRO 4.1),
wiki/exams/2016/q34-prt-vent-valve-2pr15-shut-signal-10-psig.md,007 A4.04 (RO 3.2 / SRO 3.2),007 A4.04,RESOLVED,007 A4.04 (RO 3.2 / SRO 3.2),
wiki/exams/2016/q35-ccw-pump-trip-21-auto-start-70-psig.md,008 K4.01 (3.1),008 K4.01,DELETED_IN_REV3,008 K4.01 (3.1),
wiki/exams/2016/q36-pzr-spray-valve-fails-open-4-percent-low-pressure-si.md,010 A2.02 (RO 4.5 / SRO 3.8),010 A2.02,RESOLVED,010 A2.02 (RO 4.5 / SRO 3.8),
wiki/exams/2016/q37-letdown-orifice-iso-valves-cv7-not-interlocked.md,011 A4.05 (RO 3.6 / SRO 3.6),011 A4.05,RESOLVED,011 A4.05 (RO 3.6 / SRO 3.6),
wiki/exams/2016/q38-block-power-range-pushbuttons-12-percent-blocks-low-rx-trip.md,012 A1.01 (RO 3.5 / SRO 3.5),012 A1.01,RESOLVED,012 A1.01 (RO 3.5 / SRO 3.5),
wiki/exams/2016/q39-secs-block-failure-power-supplies-deenergize-to-start.md,013 K2.01 (RO 4 / SRO 4),013 K2.01,RESOLVED,013 K2.01 (RO 4 / SRO 4),
wiki/exams/2016/q40-2n36-under-compensated-manually-energize-source-range.md,015 A2.02 (RO 3.5 / SRO 3.6),015 A2.02,RESOLVED,015 A2.02 (RO 3.5 / SRO 3.6),
wiki/exams/2016/q41-cfcu-mode-1-sec-stop-then-start-low-speed.md,022 A3.01 (RO 4.2 / SRO 4.2),022 A3.01,RESOLVED,022 A3.01 (RO 4.2 / SRO 4.2),
wiki/exams/2016/q42-cfcu-sw-flow-same-low-high-speed-sw223-mechanical-stop.md,022 K1.01 (RO 3.6 / SRO 3.6),022 K1.01,RESOLVED,022 K1.01 (RO 3.6 / SRO 3.6),
wiki/exams/2016/q43-cs-hi-hi-after-sec-reset-valves-realign-pumps-manual.md,026 A3.01 (RO 4.1 / SRO 4.1),026 A3.01,RESOLVED,026 A3.01 (RO 4.1 / SRO 4.1),
wiki/exams/2016/q44-reset-spray-actuation-pushbuttons-cs-pump-stop-criteria.md,026 A4.05 (RO 4 / SRO 4),026 A4.05,RESOLVED,026 A4.05 (RO 4 / SRO 4),
wiki/exams/2016/q45-hydrogen-recombiner-12-only-1a-vital-bus-locked-out.md,028 K2.01 (RO 2.4 / SRO 2.4),028 K2.01,RESOLVED,028 K2.01 (RO 2.4 / SRO 2.4),
wiki/exams/2016/q46-sfp-makeup-rwst-least-preferred.md,033 K1.05 (2.7*),033 K1.05,DELETED_IN_REV3,033 K1.05 (2.7*),
wiki/exams/2016/q47-fuel-handling-crane-load-cutoff-2200-lbs.md,034 A3.02 (RO 2.9 / SRO 2.9),034 A3.02,RESOLVED,034 A3.02 (RO 2.9 / SRO 2.9),
wiki/exams/2016/q48-sg-nr-level-program-startup-turbine-power.md,035 A1.01 (RO 4.1 / SRO 4.1),035 A1.01,RESOLVED,035 A1.01 (RO 4.1 / SRO 4.1),
wiki/exams/2016/q49-steam-leak-rx-power-rise-poah-stabilize.md,039 K5.08 (RO 4 / SRO 4),039 K5.08,RESOLVED,039 K5.08 (RO 4 / SRO 4),
wiki/exams/2016/q50-mt-trip-46-percent-no-rx-trip-tavg-stabilizes.md,045 K3.01 (2.8),045 K3.01,DELETED_IN_REV3,045 K3.01 (2.8),
wiki/exams/2016/q51-fw-isolation-67-percent-no-afw-auto-start.md,059 A2.01 (RO 4 / SRO 4.1),059 A2.01,RESOLVED,059 A2.01 (RO 4 / SRO 4.1),
wiki/exams/2016/q52-fw-interlock-prevents-overcooling-uncomplicated-rx-trip.md,059 K1.05 (RO 3.6 / SRO 3.6),059 K1.05,RESOLVED,059 K1.05 (RO 3.6 / SRO 3.6),
wiki/exams/2016/q53-21-23af141-auto-vent-rlse-fill-alternate-suction.md,061 K5.05 (RO 3.4 / SRO 3.4),061 K5.05,RESOLVED,061 K5.05 (RO 3.4 / SRO 3.4),
wiki/exams/2016/q54-pressure-override-removed-af21-open-to-current-demand.md,061 K6.01 (RO 3.9 / SRO 3.9),061 K6.01,RESOLVED,061 K6.01 (RO 3.9 / SRO 3.9),
wiki/exams/2016/q55-24spt-3600v-2b-bus-edg-blackout-loading.md,062 K3.02 (RO 4.4 / SRO 4.4),062 K3.02,RESOLVED,062 K3.02 (RO 4.4 / SRO 4.4),
wiki/exams/2016/q56-1a-28-vdc-bus-deenergized-1rp4-indication-lost.md,063 K3.02 (RO 4 / SRO 4),063 K3.02,RESOLVED,063 K3.02 (RO 4 / SRO 4),
wiki/exams/2016/q57-edg-fuel-oil-day-tank-transfer-pumps-recovering-level.md,064 K1.03 (3.6),064 K1.03,DELETED_IN_REV3,064 K1.03 (3.6),
wiki/exams/2016/q58-1a-edg-air-start-attempts-after-trip-with-11a-11b-ct.md,064 K6.07 (RO 3.9 / SRO 3.9),064 K6.07,RESOLVED,064 K6.07 (RO 3.9 / SRO 3.9),
wiki/exams/2016/q59-21-cvcs-mt-release-2r18-alarm-2wl51-open-nco-shut.md,068 K6.10 (RO 3.4 / SRO 3.4),068 K6.10,RESOLVED,068 K6.10 (RO 3.4 / SRO 3.4),
wiki/exams/2016/q60-process-rad-monitor-source-check-30-seconds-solenoid.md,G2.1.32 (RO 3.8 / SRO 4),G2.1.32,RESOLVED,G2.1.32 (RO 3.8 / SRO 4),
wiki/exams/2016/q61-sw-header-low-pressure-alarm-and-auto-start-setpoints.md,076 K4.02 (RO 3.8 / SRO 3.8),076 K4.02,RESOLVED,076 K4.02 (RO 3.8 / SRO 3.8),
wiki/exams/2016/q62-ecac-power-supply-2c-460v-bus.md,078 K2.02 (RO 3.4 / SRO 3.4),078 K2.02,RESOLVED,078 K2.02 (RO 3.4 / SRO 3.4),
wiki/exams/2016/q63-sbo-compressor-station-blackout-control-air.md,079 K4.01 (RO 2.9),079 K4.01,NUMBER_NOT_IN_CATALOG,,
wiki/exams/2016/q64-edg-co2-fire-suppression-manual-activation.md,086 K5.04 (RO 3.4 / SRO 3.4),086 K5.04,RESOLVED,086 K5.04 (RO 3.4 / SRO 3.4),
wiki/exams/2016/q65-ss94-wont-open-phase-a-not-reset.md,103 A4.04 (RO 3.5*),103 A4.04,DELETED_IN_REV3,103 A4.04 (RO 3.5*),
wiki/exams/2016/q66-oha-single-red-tape-status.md,G2.1.1 (RO 3.8 / SRO 4.2),G2.1.1,RESOLVED,G2.1.1 (RO 3.8 / SRO 4.2),
wiki/exams/2016/q67-power-ascension-dilution-before-load.md,G2.1.2 (RO 4.1 / SRO 4.4),G2.1.2,RESOLVED,G2.1.2 (RO 4.1 / SRO 4.4),
wiki/exams/2016/q68-suspend-fuel-movement-cav-recirc-mode.md,G2.1.40 (RO 2.8 / SRO 3.9),G2.1.40,RESOLVED,G2.1.40 (RO 2.8 / SRO 3.9),
wiki/exams/2016/q69-mode-2-entry-control-bank-a.md,G2.2.35 (RO 3.6 / SRO 4.5),G2.2.35,RESOLVED,G2.2.35 (RO 3.6 / SRO 4.5),
wiki/exams/2016/q70-afd-penalty-minutes-50-percent-reduction.md,G2.2.39 (RO 3.9 / SRO 4.5),G2.2.39,RESOLVED,G2.2.39 (RO 3.9 / SRO 4.5),
wiki/exams/2016/q71-emergency-tede-dose-extension-alert.md,G2.3.4 (3.2),G2.3.4,DELETED_IN_REV3,G2.3.4 (3.2),
wiki/exams/2016/q72-containment-entry-rps-approval-power-change.md,G2.3.13 (3.4),G2.3.13,DELETED_IN_REV3,G2.3.13 (3.4),
wiki/exams/2016/q73-eop-loca-5-entry-conditions-rwst-low.md,G2.4.4 (RO 4.5 / SRO 4.7),G2.4.4,RESOLVED,G2.4.4 (RO 4.5 / SRO 4.7),
wiki/exams/2016/q74-aop-reentry-after-eop-trip-1.md,G2.4.11 (4.0),G2.4.11,DELETED_IN_REV3,G2.4.11 (4.0),
wiki/exams/2016/q75-loss-of-all-oha-control-room-response.md,G2.4.32 (RO 3.6 / SRO 4),G2.4.32,RESOLVED,G2.4.32 (RO 3.6 / SRO 4),
wiki/exams/2016/q76-trip-2-pressure-override-failure-frhs-1-bleed-feed.md,007 A2.02 (RO 3.6 / SRO 3.1),007 A2.02,RESOLVED,007 A2.02 (RO 3.6 / SRO 3.1),
wiki/exams/2016/q77-mode-3-rcp-trip-tech-spec-loops-bases.md,G2.2.37 (SRO 4.6),G2.2.37,RESOLVED,G2.2.37 (SRO 4.6),
wiki/exams/2016/q78-atws-4-percent-mode-2-trip-2-vs-frsm-1.md,G2.2.44 (RO 4.2 / SRO 4.4),G2.2.44,RESOLVED,G2.2.44 (RO 4.2 / SRO 4.4),
wiki/exams/2016/q79-sgtr-water-solid-continue-sgtr-1-terminate-si.md,037 AA2.14 (RO 3.9 / SRO 3.8),037 AA2.14,RESOLVED,037 AA2.14 (RO 3.9 / SRO 3.8),
wiki/exams/2016/q80-sfp-manipulations-21-fhb-supply-fan-inlet-damper-air-loss.md,G2.1.42 (SRO 3.4),G2.1.42,RESOLVED,G2.1.42 (SRO 3.4),
wiki/exams/2016/q81-loca-ecg-classification-rcs-and-containment-barrier-loss.md,G2.4.41 (SRO 4.6),G2.4.41,RESOLVED,G2.4.41 (SRO 4.6),
wiki/exams/2016/q82-loca-2-step-19-1-rno-step-34-bypass-pump-reduction.md,WE03 EA2.01 (SRO 4.2),WE03 EA2.01,DELETED_IN_REV3,WE03 EA2.01 (SRO 4.2),
wiki/exams/2016/q83-mslb-pre-sync-cfst-frts-1-purple-vs-frsm-2-yellow.md,G2.4.6 (RO 3.7 / SRO 4.7),G2.4.6,RESOLVED,G2.4.6 (RO 3.7 / SRO 4.7),
wiki/exams/2016/q84-loca-5-rcs-cooldown-tech-spec-limit-no-rhr-no-loca-3-cas.md,WE11 EA2.02 (SRO 4.2),WE11 EA2.02,DELETED_IN_REV3,WE11 EA2.02 (SRO 4.2),
wiki/exams/2016/q85-mslb-mixing-bottle-losc-2-cas-after-step-20-go-to-losc-1.md,WE12 EA2.01 (SRO 4.0),WE12 EA2.01,DELETED_IN_REV3,WE12 EA2.01 (SRO 4.0),
wiki/exams/2016/q86-rcs-specific-activity-de-i-131-action-time.md,G2.2.25 (SRO 4.2),G2.2.25,RESOLVED,G2.2.25 (SRO 4.2),
wiki/exams/2016/q87-eop-loca-2-accumulator-isolation-criteria.md,006 A2.12 (RO 4.1 / SRO 4.5),006 A2.12,RESOLVED,006 A2.12 (RO 4.1 / SRO 4.5),
wiki/exams/2016/q88-fhb-fuel-handling-incident-2r5-charcoal-filter-swap.md,034 A2.01 (RO 4 / SRO 3.6),034 A2.01,RESOLVED,034 A2.01 (RO 4 / SRO 3.6),
wiki/exams/2016/q89-condensate-pump-trip-21a-condenser-level-rise-cn108-bypass.md,056 A2.04 (RO 4 / SRO 3.7),056 A2.04,RESOLVED,056 A2.04 (RO 4 / SRO 3.7),
wiki/exams/2016/q90-loss-of-control-air-7-percent-23-afw-2ms132-fail-open.md,061 A2.07 (RO 4 / SRO 3.5),061 A2.07,RESOLVED,061 A2.07 (RO 4 / SRO 3.5),
wiki/exams/2016/q91-2a-edg-missed-monthly-surveillance-sr-402-25-percent-extension.md,G2.2.40 (RO 3.4 / SRO 4.7),G2.2.40,RESOLVED,G2.2.40 (RO 3.4 / SRO 4.7),
wiki/exams/2016/q92-23-sw-pump-trip-2a-edg-bus-differential-loss-of-all-sw.md,076 A2.01 (3.7),076 A2.01,DELETED_IN_REV3,076 A2.01 (3.7),
wiki/exams/2016/q93-containment-purge-reinstatement-cvi-signal-short-duration.md,G2.1.23 (RO 4.3 / SRO 4.4),G2.1.23,RESOLVED,G2.1.23 (RO 4.3 / SRO 4.4),
wiki/exams/2016/q94-spent-fuel-pool-manipulations-sro-supervision-requirements.md,G2.1.35 (SRO 3.9),G2.1.35,RESOLVED,G2.1.35 (SRO 3.9),
wiki/exams/2016/q95-mode-6-entry-defueled-to-refueling-first-fuel-assembly-lowered.md,G2.1.36 (RO 3 / SRO 4.1),G2.1.36,RESOLVED,G2.1.36 (RO 3 / SRO 4.1),
wiki/exams/2016/q96-tech-spec-action-times-hot-standby-by-1900.md,G2.2.22 (RO 4 / SRO 4.7),G2.2.22,RESOLVED,G2.2.22 (RO 4 / SRO 4.7),
wiki/exams/2016/q97-mode-4-charging-pump-suction-eccs-operability.md,G2.2.37 (SRO 4.6),G2.2.37,RESOLVED,G2.2.37 (SRO 4.6),
wiki/exams/2016/q98-14-wgdt-release-allowed-concurrent-activities.md,G2.3.11 (RO 3.8 / SRO 4.3),G2.3.11,RESOLVED,G2.3.11 (RO 3.8 / SRO 4.3),
wiki/exams/2016/q99-frcc-2-frts-1-priority-cfst-transition.md,G2.4.4 (RO 4.5 / SRO 4.7),G2.4.4,RESOLVED,G2.4.4 (RO 4.5 / SRO 4.7),
wiki/exams/2018/jpm-ip-i-shed-dc-loads-lopa1.md,055 EA1.04 (RO 4 / SRO 4),055 EA1.04,RESOLVED,055 EA1.04 (RO 4 / SRO 4),In-Plant | RO/SRO | 
wiki/exams/2018/jpm-ip-j-local-trip-breakers-cr-evac.md,012 A4.06 (RO 4.2 / SRO 4.2),012 A4.06,RESOLVED,012 A4.06 (RO 4.2 / SRO 4.2),In-Plant | RO/SRO | 
wiki/exams/2018/jpm-ip-k-radioactive-liquid-release.md,068 A2.04 (RO 3.3 / SRO 3.8),068 A2.04,RESOLVED,068 A2.04 (RO 3.3 / SRO 3.8),In-Plant | RO/SRO | 
wiki/exams/2018/jpm-ro-a1-manual-afd-calculation.md,G2.1.25 (RO 3.9 / SRO 4.2),G2.1.25,RESOLVED,G2.1.25 (RO 3.9 / SRO 4.2),Admin | RO/SRO | 
wiki/exams/2018/jpm-ro-a2-rct-channel-check.md,G2.1.18 (RO 3.6 / SRO 3.8),G2.1.18,RESOLVED,G2.1.18 (RO 3.6 / SRO 3.8),Admin | RO/SRO | 
wiki/exams/2018/jpm-ro-a3-manual-qptr-calculation.md,G2.1.43 (RO 4.1 / SRO 4.3),G2.1.43,RESOLVED,G2.1.43 (RO 4.1 / SRO 4.3),Admin | RO/SRO | 
wiki/exams/2018/jpm-ro-a4-erds-activation.md,G2.4.43 (RO 3.2 / SRO 3.8),G2.4.43,RESOLVED,G2.4.43 (RO 3.2 / SRO 3.8),Admin | RO/SRO | 
wiki/exams/2018/jpm-sim-a-loss-crd-vent-fans.md,001 A2.01 (RO 3.3 / SRO 3.3),001 A2.01,RESOLVED,001 A2.01 (RO 3.3 / SRO 3.3),Simulator | RO/SRO | 
wiki/exams/2018/jpm-sim-b-manual-makeup-vct.md,004 A4.04 (RO 3.6 / SRO 3.6),004 A4.04,RESOLVED,004 A4.04 (RO 3.6 / SRO 3.6),Sim | RO/SRO | 
wiki/exams/2018/jpm-sim-c-isolate-eccs-accumulators.md,006 A1.13 (RO 3.5 / SRO 3.5),006 A1.13,RESOLVED,006 A1.13 (RO 3.5 / SRO 3.5),Sim | RO/SRO | 
wiki/exams/2018/jpm-sim-d-bleed-feed-reactor-head-vents.md,002 A2.04 (RO 4.5 / SRO 4.5),002 A2.04,RESOLVED,002 A2.04 (RO 4.5 / SRO 4.5),Sim | RO/SRO | 
wiki/exams/2018/jpm-sim-e-synchronize-generator.md,045 A4.02 (RO 3.5 / SRO 3.5),045 A4.02,RESOLVED,045 A4.02 (RO 3.5 / SRO 3.5),Sim | RO/SRO | 
wiki/exams/2018/jpm-sim-f-cfcu-surveillance.md,022 A1.04 (RO 3.3 / SRO 3.3),022 A1.04,RESOLVED,022 A1.04 (RO 3.3 / SRO 3.3),Sim | RO/SRO | 
wiki/exams/2018/jpm-sim-g-4kv-group-bus-transfer-malfunction.md,062 A2.04 (3.1/3.4),062 A2.04,DELETED_IN_REV3,062 A2.04 (3.1/3.4),Sim | RO/SRO | 
wiki/exams/2018/jpm-sim-h-start-ccw-pump-eop-appx1.md,008 A2.01 (RO 4.3 / SRO 4),008 A2.01,RESOLVED,008 A2.01 (RO 4.3 / SRO 4),Sim | RO/SRO | 
wiki/exams/2018/jpm-sro-a1-chill-water-heat-load-isolation.md,G2.1.25 (RO 3.9 / SRO 4.2),G2.1.25,RESOLVED,G2.1.25 (RO 3.9 / SRO 4.2),Admin | SRO | 
wiki/exams/2018/jpm-sro-a2-heat-stress-requirements.md,G2.1.26 (3.6),G2.1.26,DELETED_IN_REV3,G2.1.26 (3.6),Admin | SRO | 
wiki/exams/2018/jpm-sro-a3-tagging-request-tech-specs.md,G2.2.13 (RO 4.1 / SRO 4.3),G2.2.13,RESOLVED,G2.2.13 (RO 4.1 / SRO 4.3),Admin | SRO | 
wiki/exams/2018/jpm-sro-a4-gas-release-authorization.md,G2.3.6 (RO 2 / SRO 3.8),G2.3.6,RESOLVED,G2.3.6 (RO 2 / SRO 3.8),Admin | SRO | 
wiki/exams/2018/jpm-sro-a5-event-classification-icmf.md,G2.4.41 (SRO 4.6),G2.4.41,RESOLVED,G2.4.41 (SRO 4.6),Admin | SRO | 
wiki/exams/2018/q1-rcp-shaft-shear.md,003 K3.01 (RO 4.2 / SRO 4.2),003 K3.01,RESOLVED,003 K3.01 (RO 4.2 / SRO 4.2),
wiki/exams/2018/q10-rps-pzr-press-channel-failure.md,012 K4.05 (RO 3.7 / SRO 3.7),012 K4.05,RESOLVED,012 K4.05 (RO 3.7 / SRO 3.7),
wiki/exams/2018/q11-rcp-undervoltage-trip.md,013 K1.02 (RO 3.5 / SRO 3.5),013 K1.02,RESOLVED,013 K1.02 (RO 3.5 / SRO 3.5),
wiki/exams/2018/q12-containment-cooling-dba.md,022 A1.03 (RO 3.2 / SRO 3.2),022 A1.03,RESOLVED,022 A1.03 (RO 3.2 / SRO 3.2),
wiki/exams/2018/q13-containment-spray-naoh.md,G2.1.27 (RO 3.9 / SRO 4),G2.1.27,RESOLVED,G2.1.27 (RO 3.9 / SRO 4),
wiki/exams/2018/q14-containment-spray-pump-power.md,026 K2.01 (RO 3.9 / SRO 3.9),026 K2.01,RESOLVED,026 K2.01 (RO 3.9 / SRO 3.9),
wiki/exams/2018/q15-sg-tube-leak-ms10-setpoint.md,G2.2.2 (RO 4.6 / SRO 4.1),G2.2.2,RESOLVED,G2.2.2 (RO 4.6 / SRO 4.1),
wiki/exams/2018/q16-main-steam-warmup-msiv.md,039 K5.01 (RO 3.5 / SRO 3.5),039 K5.01,RESOLVED,039 K5.01 (RO 3.5 / SRO 3.5),
wiki/exams/2018/q17-sgfp-suction-pressure-trip.md,059 A1.03 (2.7),059 A1.03,DELETED_IN_REV3,059 A1.03 (2.7),
wiki/exams/2018/q18-afw-backleakage.md,061 A2.06 (RO 2.7 / SRO 3),061 A2.06,RESOLVED,061 A2.06 (RO 2.7 / SRO 3),
wiki/exams/2018/q19-4kv-spt-failure-transfer.md,062 A1.03 (RO 3.5 / SRO 3.5),062 A1.03,RESOLVED,062 A1.03 (RO 3.5 / SRO 3.5),
wiki/exams/2018/q2-mixed-bed-demin-malfunction.md,004 K6.20 (2.5),004 K6.20,DELETED_IN_REV3,004 K6.20 (2.5),
wiki/exams/2018/q20-250vdc-loads.md,063 K2.01 (RO 3.5 / SRO 3.5),063 K2.01,RESOLVED,063 K2.01 (RO 3.5 / SRO 3.5),
wiki/exams/2018/q21-edg-ts-3812-shutdown.md,G2.2.22 (RO 4 / SRO 4.7),G2.2.22,RESOLVED,G2.2.22 (RO 4 / SRO 4.7),
wiki/exams/2018/q22-edg-failure-eccs-load-status.md,064 K3.02 (RO 4.3 / SRO 4.3),064 K3.02,RESOLVED,064 K3.02 (RO 4.3 / SRO 4.3),
wiki/exams/2018/q23-r19-sgbd-warning-unit-difference.md,073 K4.01 (RO 3.9 / SRO 3.9),073 K4.01,RESOLVED,073 K4.01 (RO 3.9 / SRO 3.9),
wiki/exams/2018/q24-sw-nuclear-header-leak-isolation.md,076 A2.02 (2.7),076 A2.02,DELETED_IN_REV3,076 A2.02 (2.7),
wiki/exams/2018/q25-control-air-ca330-porv-accumulators.md,078 K3.01 (RO 3.2 / SRO 3.2),078 K3.01,RESOLVED,078 K3.01 (RO 3.2 / SRO 3.2),
wiki/exams/2018/q26-ecac-auto-start-manual-start.md,078 A4.01 (3.1),078 A4.01,DELETED_IN_REV3,078 A4.01 (3.1),
wiki/exams/2018/q27-cfcu-sec-mode-1-response.md,103 K1.01 (RO 3.7 / SRO 3.7),103 K1.01,RESOLVED,103 K1.01 (RO 3.7 / SRO 3.7),
wiki/exams/2018/q28-cvcs-phase-a-isolation.md,103 A3.01 (RO 4.2 / SRO 4.2),103 A3.01,RESOLVED,103 A3.01 (RO 4.2 / SRO 4.2),
wiki/exams/2018/q29-charging-pump-power-supplies.md,011 K2.01 (3.1),011 K2.01,DELETED_IN_REV3,011 K2.01 (3.1),
wiki/exams/2018/q3-rhr-suction-discharge-alignment.md,005 K1.09 (RO 4.4 / SRO 4.4),005 K1.09,RESOLVED,005 K1.09 (RO 4.4 / SRO 4.4),
wiki/exams/2018/q30-dropped-rod-withdrawal-speed.md,014 A4.02 (3.4),014 A4.02,DELETED_IN_REV3,014 A4.02 (3.4),
wiki/exams/2018/q31-cvcs-auto-makeup-cv179-failure.md,015 A3.05 (RO 3.1 / SRO 3.1),015 A3.05,RESOLVED,015 A3.05 (RO 3.1 / SRO 3.1),
wiki/exams/2018/q32-containment-internal-pressure-ts-3614.md,029 A2.01 (RO 2.3 / SRO 2.8),029 A2.01,RESOLVED,029 A2.01 (RO 2.3 / SRO 2.8),
wiki/exams/2018/q33-sfp-routine-makeup-sources.md,033 K4.01 (RO 3.6 / SRO 3.6),033 K4.01,RESOLVED,033 K4.01 (RO 3.6 / SRO 3.6),
wiki/exams/2018/q34-fuel-transfer-cart-interlocks.md,034 A1.02 (RO 3.6 / SRO 3.6),034 A1.02,RESOLVED,034 A1.02 (RO 3.6 / SRO 3.6),
wiki/exams/2018/q35-steam-dump-load-rejection-controller.md,041 K6.03 (RO 3.2 / SRO 3.2),041 K6.03,RESOLVED,041 K6.03 (RO 3.2 / SRO 3.2),
wiki/exams/2018/q36-condenser-vacuum-seal-water-temp.md,055 K3.01 (RO 3.8 / SRO 3.8),055 K3.01,RESOLVED,055 K3.01 (RO 3.8 / SRO 3.8),
wiki/exams/2018/q37-condensate-lp-heater-bypass.md,G2.1.30 (RO 4.4 / SRO 4),G2.1.30,RESOLVED,G2.1.30 (RO 4.4 / SRO 4),
wiki/exams/2018/q38-rcdt-waste-gas-compressor-header.md,068 K1.02 (RO 2.8 / SRO 2.8),068 K1.02,RESOLVED,068 K1.02 (RO 2.8 / SRO 2.8),
wiki/exams/2018/q39-mode-2-entry-iop-0003.md,G2.1.18 (RO 3.6 / SRO 3.8),G2.1.18,RESOLVED,G2.1.18 (RO 3.6 / SRO 3.8),
wiki/exams/2018/q4-cold-leg-recirc-sj44-failure.md,006 K6.05 (RO 3.6 / SRO 3.6),006 K6.05,RESOLVED,006 K6.05 (RO 3.6 / SRO 3.6),
wiki/exams/2018/q40-vct-level-lt112-failure.md,G2.1.28 (RO 4.1 / SRO 4.1),G2.1.28,RESOLVED,G2.1.28 (RO 4.1 / SRO 4.1),
wiki/exams/2018/q41-rod-position-after-downpower.md,G2.1.43 (RO 4.1 / SRO 4.3),G2.1.43,RESOLVED,G2.1.43 (RO 4.1 / SRO 4.3),
wiki/exams/2018/q42-edg-load-test-values.md,G2.2.21 (RO 2.9 / SRO 4.1),G2.2.21,RESOLVED,G2.2.21 (RO 2.9 / SRO 4.1),
wiki/exams/2018/q43-rcs-safety-limit-pressure.md,G2.2.38 (RO 3.6 / SRO 4.5),G2.2.38,RESOLVED,G2.2.38 (RO 3.6 / SRO 4.5),
wiki/exams/2018/q44-high-radiation-area-dosimetry.md,G2.3.7 (3.6),G2.3.7,DELETED_IN_REV3,G2.3.7 (3.6),
wiki/exams/2018/q45-lhra-controls.md,G2.3.13 (3.4),G2.3.13,DELETED_IN_REV3,G2.3.13 (3.4),
wiki/exams/2018/q46-control-room-ventilation-rad-monitor.md,G2.3.14 (SRO 3.8),G2.3.14,RESOLVED,G2.3.14 (SRO 3.8),
wiki/exams/2018/q47-csf-priority-and-monitoring.md,G2.4.23 (RO 3.4 / SRO 4.4),G2.4.23,RESOLVED,G2.4.23 (RO 3.4 / SRO 4.4),
wiki/exams/2018/q48-eccs-flow-evaluation.md,G2.4.47 (RO 4.2 / SRO 4.2),G2.4.47,RESOLVED,G2.4.47 (RO 4.2 / SRO 4.2),
wiki/exams/2018/q49-trip-1-immediate-actions.md,007 EK2.02 (2.6),007 EK2.02,DELETED_IN_REV3,007 EK2.02 (2.6),
wiki/exams/2018/q5-si-actuation-pzr-heaters.md,006 A4.09 (4.1),006 A4.09,DELETED_IN_REV3,006 A4.09 (4.1),
wiki/exams/2018/q50-natural-circulation-monitoring.md,011 EK1.01 (RO 4.2 / SRO 4.2),011 EK1.01,RESOLVED,011 EK1.01 (RO 4.2 / SRO 4.2),
wiki/exams/2018/q51-rcp-vibration-lco-3412.md,G2.2.42 (RO 3.9 / SRO 4.6),G2.2.42,RESOLVED,G2.2.42 (RO 3.9 / SRO 4.6),
wiki/exams/2018/q52-cvcs-charging-line-leak.md,022 AA2.01 (RO 3.3 / SRO 3.8),022 AA2.01,RESOLVED,022 AA2.01 (RO 3.3 / SRO 3.8),
wiki/exams/2018/q53-rhr-reduced-inventory-rwst-gravity.md,025 AK3.01 (RO 3.8 / SRO 3.8),025 AK3.01,RESOLVED,025 AK3.01 (RO 3.8 / SRO 3.8),
wiki/exams/2018/q54-ccw-leak-location-chlorides.md,026 AA2.01 (RO 3.4 / SRO 3.5),026 AA2.01,RESOLVED,026 AA2.01 (RO 3.4 / SRO 3.5),
wiki/exams/2018/q55-pzr-pressure-channel-fail-high-porv.md,027 AK2.03 (2.6),027 AK2.03,DELETED_IN_REV3,027 AK2.03 (2.6),
wiki/exams/2018/q56-atws-frsm1-charging-pumps.md,029 EA1.01 (3.4),029 EA1.01,DELETED_IN_REV3,029 EA1.01 (3.4),
wiki/exams/2018/q57-sgtr-si-termination-eccs-reestablish.md,038 EK3.09 (RO 4.1 / SRO 4.1),038 EK3.09,RESOLVED,038 EK3.09 (RO 4.1 / SRO 4.1),
wiki/exams/2018/q58-sgfp-trip-manual-load-reduction-rate.md,G2.4.49 (RO 4.6 / SRO 4.4),G2.4.49,RESOLVED,G2.4.49 (RO 4.6 / SRO 4.4),
wiki/exams/2018/q59-lopa1-sec-deenergize-rcp-seal-damage.md,055 EK3.02 (RO 4.2 / SRO 4.2),055 EK3.02,RESOLVED,055 EK3.02 (RO 4.2 / SRO 4.2),
